id,commit,build,build_exec_time,test_build,test_build_exec_time,test,test_exec_time,date,comment,files,loc
96,83fcf4f,FAIL,0,NO,0,NO,0,2013-01-26 14:38:31 +0800,生成最新的jar,3,68
97,df94559,FAIL,0,NO,0,NO,0,2013-02-04 18:07:09 +0800,增加了lucene3.x的jar插件,3,68
98,3caa368,FAIL,0,NO,0,NO,0,2013-02-26 21:58:25 +0800,修正了人名识别对分词效果的影响,3,68
99,4579d5d,FAIL,0,NO,0,NO,0,2013-02-26 21:59:46 +0800,重新生成jar包,3,68
100,1c31e3d,FAIL,0,NO,0,NO,0,2013-03-15 10:50:24 +0800,面向索引分词姓名重复的问题修复,3,68
101,33fba32,FAIL,0,NO,0,NO,0,2013-03-27 21:02:11 +0800,修正离用户自定义词库.有些词无法分出的bug.建议都更新,3,68
102,8853b57,FAIL,0,NO,0,NO,0,2013-04-01 13:21:12 +0800,增加了.根据不同的用户自定义词典来进行分词,3,68
103,aba0390,FAIL,0,NO,0,NO,0,2013-04-12 21:40:37 +0800,增加了一个工具类.用用户自定义词性.+停用词,3,68
104,e292de4,FAIL,0,NO,0,NO,0,2013-05-29 20:49:14 +1000,ansjsun/ansj_seg#38: Folder path is not correct,3,68
105,9475dfc,FAIL,0,NO,0,NO,0,2013-05-29 20:55:55 +1000,Delete file that accidentally added,3,68
106,6a17c22,FAIL,0,NO,0,NO,0,2013-05-29 04:11:01 -0700,Merge pull request #40 from randing89/master,3,68
107,4dc3921,FAIL,0,NO,0,NO,0,2013-05-29 19:13:44 +0800,提交一下.基本没做修改.,3,68
108,b6f153d,FAIL,0,NO,0,NO,0,2013-06-15 18:51:03 +0800,最新的jar,3,68
109,afcd0c8,FAIL,0,NO,0,NO,0,2013-06-20 22:38:01 +0800,Fix typo,3,68
110,36e0b5d,FAIL,0,NO,0,NO,0,2013-06-20 22:51:19 +0800,fix typo: paser -> parse,3,68
111,b069373,FAIL,0,NO,0,NO,0,2013-06-20 22:54:58 +0800,fix typo: paser -> parse,3,68
112,4f1d260,FAIL,0,NO,0,NO,0,2013-07-02 01:03:17 -0700,Merge pull request #51 from starsy/master,3,68
113,5265c3a,FAIL,0,NO,0,NO,0,2013-07-02 16:09:53 +0800,修正了部分命名冲突.,3,68
114,5bf96a2,FAIL,0,NO,0,NO,0,2013-07-03 17:52:26 +0800,resetContent接口重置了偏移量,3,68
115,eb5d1be,FAIL,0,NO,0,NO,0,2013-07-09 10:15:31 +0800,增加了歧异排除.重构了下代码.重构中,3,67
116,30847df,FAIL,0,NO,0,NO,0,2013-07-09 10:23:12 +0800,修正测试用例的jar包引入,3,67
117,cec8d7d,FAIL,0,NO,0,NO,0,2013-07-09 13:35:59 +0800,增加了人名末字的拆分,4,81
118,7fae34d,FAIL,0,NO,0,NO,0,2013-07-09 14:18:22 +0800,update by keyword,5,82
119,b902efd,FAIL,0,NO,0,NO,0,2013-07-09 14:49:18 +0800,对ioutil增加了file2list,4,81
120,883407d,FAIL,0,NO,0,NO,0,2013-07-09 14:49:46 +0800,Merge branch 'master' of github.com:ansjsun/ansj_seg,5,82
121,ebe4f01,FAIL,0,NO,0,NO,0,2013-07-09 17:50:49 +0800,更新了词典.分词速度得到了提升,5,82
122,a3af993,FAIL,0,NO,0,NO,0,2013-07-09 18:22:31 +0800,更新了jar包,5,82
