error,count
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/permissions/PermissionsMapper.xml
### The error may involve org.apache.ibatis.submitted.permissions.PermissionsMapper.getResources
### The error occurred while executing a query
### SQL: select * from permissions
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectXmlWithMapperAndSqlSymbols
### The error occurred while executing a query
### SQL: SELECT firstName, lastName FROM names WHERE lastName LIKE ? and 0 &lt; 1
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectXml
### The error occurred while executing a query
### SQL: SELECT firstName      , lastName      FROM names     WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectRawWithIncludeAndCData
### The error occurred while executing a query
### SQL: SELECT firstName, lastName                    FROM names                   WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectVelocityWithMapper
### The error occurred while executing a query
### SQL: SELECT firstName , lastName FROM names WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectRaw
### The error occurred while executing a query
### SQL: SELECT firstName, lastName     FROM names     WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectRawWithMapper
### The error occurred while executing a query
### SQL: SELECT firstName, lastName FROM names WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectNamesWithExpressions
### The error occurred while executing a query
### SQL: SELECT firstName , lastName    FROM names     WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectNamesWithIteration
### The error occurred while executing a query
### SQL: SELECT *     FROM names     WHERE id IN (          ?         , ?         , ?     )
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectXmlWithMapper
### The error occurred while executing a query
### SQL: SELECT firstName  , lastName  FROM names WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectNames
### The error occurred while executing a query
### SQL: SELECT firstName , lastName    FROM names     WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/language/Mapper.xml
### The error may involve org.apache.ibatis.submitted.language.Mapper.selectRawWithInclude
### The error occurred while executing a query
### SQL: SELECT firstName, lastName          FROM names         WHERE lastName LIKE ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/duplicate_statements/Mapper.xml
### The error may involve org.apache.ibatis.submitted.duplicate_statements.Mapper.getAllUsers
### The error occurred while executing a query
### SQL: select * from users
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",2
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/typehandlerinjection/Mapper.xml
### The error may involve org.apache.ibatis.submitted.typehandlerinjection.Mapper.getUsers
### The error occurred while executing a query
### SQL: select * from users
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/valueinmap/Mapper.xml
### The error may involve org.apache.ibatis.submitted.valueinmap.Mapper.count
### The error occurred while executing a query
### SQL: select count(*) from users where name=?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/encoding/Encoding.xml
### The error may involve org.apache.ibatis.submitted.encoding.EncodingMapper.select1
### The error occurred while executing a query
### SQL: select lastName from names
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/encoding/Encoding.xml
### The error may involve org.apache.ibatis.submitted.encoding.EncodingMapper.select2
### The error occurred while executing a query
### SQL: select &#x27;Marañón&#x27; from names
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/array_type_handler/Mapper.xml
### The error may involve org.apache.ibatis.submitted.array_type_handler.Mapper.insert
### The error occurred while executing an update
### SQL: insert into users        (id, name, nicknames)      values        (?, ?, ?)
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",2
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/use_actual_param_name/Mapper.xml
### The error may involve org.apache.ibatis.submitted.use_actual_param_name.Mapper.getUsersByIdListAndName
### The error occurred while executing a query
### SQL: select * from users where id in      (         ?      ,        ?      )
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/use_actual_param_name/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.use_actual_param_name.Mapper.getUserById
### The error occurred while executing a query
### SQL: select * from users where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/use_actual_param_name/Mapper.xml
### The error may involve org.apache.ibatis.submitted.use_actual_param_name.Mapper.getUsersByIdList
### The error occurred while executing a query
### SQL: select * from users where id in      (         ?      ,        ?      )
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/use_actual_param_name/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.use_actual_param_name.Mapper.getUserByIdAndName
### The error occurred while executing a query
### SQL: select * from users where id = ? and name = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/criterion/Criterion.xml
### The error may involve org.apache.ibatis.submitted.criterion.simpleSelect
### The error occurred while executing a query
### SQL: select *     from names      WHERE firstName = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/serializecircular/DepartmentMapper.xml
### The error may involve org.apache.ibatis.submitted.serializecircular.DepartmentMapper.getById
### The error occurred while executing a query
### SQL: SELECT    department.nr_id,    department.nr_attribute,    department.person         FROM          department         WHERE          nr_id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",4
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/stringlist/Mapper.xml
### The error may involve org.apache.ibatis.submitted.stringlist.Mapper.getUsersAndGroups
### The error occurred while executing a query
### SQL: select * from users where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/stringlist/Mapper.xml
### The error may involve org.apache.ibatis.submitted.stringlist.Mapper.getUsersAndGroupsMap
### The error occurred while executing a query
### SQL: select * from users where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/autoconstructor/AutoConstructorMapper.java (best guess)
### The error may involve org.apache.ibatis.autoconstructor.AutoConstructorMapper.getAnnotatedSubjects
### The error occurred while executing a query
### SQL: SELECT * FROM subject
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/autoconstructor/AutoConstructorMapper.java (best guess)
### The error may involve org.apache.ibatis.autoconstructor.AutoConstructorMapper.getExtensiveSubjects
### The error occurred while executing a query
### SQL: SELECT * FROM extensive_subject
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/autoconstructor/AutoConstructorMapper.java (best guess)
### The error may involve org.apache.ibatis.autoconstructor.AutoConstructorMapper.getSubject
### The error occurred while executing a query
### SQL: SELECT * FROM subject WHERE id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/column_prefix/Mapper.xml
### The error may involve org.apache.ibatis.submitted.column_prefix.Mapper.selectPersons
### The error occurred while executing a query
### SQL: select       person.id as person_id,       person.name as person_name,       billing_address.id as b_id,       billing_address.state as b_state,       billing_address.city as b_city,       billing_address.addr_type as b_addr_type,       billing_address.caution as b_caution,       case         when billing_address.phone1_id is null           and billing_address.phone2_id is null           then false         else true       end as b_has_phone,       billing_address_state_bird.bird as b_state_bird,       billing_address_zip.state as b_zip_state,       billing_address_zip.city as b_zip_city,       billing_address_zip.zip_code as b_zip_zip_code,       shipping_address.id as s_id,       shipping_address.state as s_state,       shipping_address.city as s_city,       shipping_address.addr_type as s_addr_type,       shipping_address.caution as s_caution,       case         when shipping_address.phone1_id is null           and shipping_address.phone2_id is null           then false         else true       end as s_has_phone,       shipping_address_state_bird.bird as s_state_bird,       shipping_address_zip.state as s_zip_state,       shipping_address_zip.city as s_zip_city,       shipping_address_zip.zip_code as s_zip_zip_code,       billing_address_phone1.id as b_p1_id,       billing_address_phone1.phone as b_p1_phone,       billing_address_phone1.area_code as b_p1_area_code,       billing_address_phone2.id as b_p2_id,       billing_address_phone2.phone as b_p2_phone,       billing_address_phone2.area_code as b_p2_area_code,       shipping_address_phone1.id as s_p1_id,       shipping_address_phone1.phone as s_p1_phone,       shipping_address_phone1.area_code as s_p1_area_code,       shipping_address_phone2.id as s_p2_id,       shipping_address_phone2.phone as s_p2_phone,       shipping_address_phone2.area_code as s_p2_area_code,       person_room.room_id as person_room_id,       person_room.room_name as person_room_name,       pet.id as pet_id,       pet.name as pet_name,       pet_room.room_id as pet_room_id,       pet_room.room_name as pet_room_name     from person     left join address billing_address       on billing_address.id = person.billing_address_id     left join address shipping_address       on shipping_address.id = person.shipping_address_id     left join state_bird billing_address_state_bird       on billing_address_state_bird.state = billing_address.state     left join state_bird shipping_address_state_bird       on shipping_address_state_bird.state = shipping_address.state     left join zip shipping_address_zip       on shipping_address_zip.state = shipping_address.state       and shipping_address_zip.city = shipping_address.city     left join zip billing_address_zip       on billing_address_zip.state = billing_address.state         and billing_address_zip.city = billing_address.city     left join phone billing_address_phone1       on billing_address_phone1.id = billing_address.phone1_id     left join phone billing_address_phone2       on billing_address_phone2.id = billing_address.phone2_id     left join phone shipping_address_phone1       on shipping_address_phone1.id = shipping_address.phone1_id     left join phone shipping_address_phone2       on shipping_address_phone2.id = shipping_address.phone2_id     left join room person_room on person_room.room_id = person.room_id     left join pet on pet.owner_id = person.id     left join room pet_room on pet_room.room_id = pet.room_id     order by person.id, pet.id
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/column_prefix/Mapper.xml
### The error may involve org.apache.ibatis.submitted.column_prefix.Mapper.selectPets
### The error occurred while executing a query
### SQL: select       pet.id,       pet.name,       room_id,       room_name     from pet     left join room on room.room_id = pet.room_id     order by pet.id
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/localtime/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.localtime.Mapper.insertLocalTime
### The error occurred while executing an update
### SQL: insert into records (id, t) values (?, ?)
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/localtime/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.localtime.Mapper.selectById
### The error occurred while executing a query
### SQL: select id, t from records where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/default_method/Mapper$SubMapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.default_method.Mapper$SubMapper.getUserByIdAndName
### The error occurred while executing a query
### SQL: select * from users where id = ? and name = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/default_method/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.default_method.Mapper.getUserById
### The error occurred while executing a query
### SQL: select * from users where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/default_method/PackageMapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.default_method.PackageMapper.getUserById
### The error occurred while executing a query
### SQL: select * from users where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/ognlstatic/Mapper.xml
### The error may involve org.apache.ibatis.submitted.ognlstatic.Mapper.getUserStatic
### The error occurred while executing a query
### SQL: SELECT  *   FROM  users    WHERE  name IN (?)     AND id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/ognlstatic/Mapper.xml
### The error may involve org.apache.ibatis.submitted.ognlstatic.Mapper.getUserIfNode
### The error occurred while executing a query
### SQL: select * from users                 where name = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/member_access/MemberAccessTest$Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.member_access.MemberAccessTest$Mapper.resultMapping
### The error occurred while executing a query
### SQL: SELECT ? as private_field ,? as package_private_field ,? as protected_field ,? as public_field ,? as private_property ,? as package_private_property ,? as protected_property ,? as public_property FROM INFORMATION_SCHEMA.SYSTEM_USERS
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/member_access/MemberAccessTest$Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.member_access.MemberAccessTest$Mapper.privateConstructorAutoMapping
### The error occurred while executing a query
### SQL: SELECT &#x27;1&#x27; FROM INFORMATION_SCHEMA.SYSTEM_USERS
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/member_access/MemberAccessTest$Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.member_access.MemberAccessTest$Mapper.privateConstructorMapping
### The error occurred while executing a query
### SQL: SELECT &#x27;1&#x27; as c1 FROM INFORMATION_SCHEMA.SYSTEM_USERS
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/member_access/MemberAccessTest$Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.member_access.MemberAccessTest$Mapper.resultAutoMapping
### The error occurred while executing a query
### SQL: SELECT ? as privateField ,? as packagePrivateField ,? as protectedField ,? as publicField ,? as privateProperty ,? as packagePrivateProperty ,? as protectedProperty ,? as publicProperty FROM INFORMATION_SCHEMA.SYSTEM_USERS
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/member_access/MemberAccessTest$Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.member_access.MemberAccessTest$Mapper.resultAutoMappingUsingOgnl
### The error occurred while executing a query
### SQL: SELECT ? as privateField ,? as packagePrivateField ,? as protectedField ,? as publicField ,? as privateProperty ,? as packagePrivateProperty ,? as protectedProperty ,? as publicProperty FROM INFORMATION_SCHEMA.SYSTEM_USERS
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/xml_external_ref/ResultMapReferencePersonMapper.xml
### The error may involve org.apache.ibatis.submitted.xml_external_ref.ResultMapReferencePersonMapper.selectPet
### The error occurred while executing a query
### SQL: SELECT pet_id, owner_id, pet_name   FROM pet   WHERE pet_id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",3
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/cglib_lazy_error/Person.xml
### The error may involve org.apache.ibatis.submitted.cglib_lazy_error.PersonMapper.selectById
### The error occurred while executing a query
### SQL: SELECT           Person.id AS Person_id,     Person.firstName AS Person_firstName,     Person.lastName AS Person_lastName,     Person.parent AS Person_parent         FROM Person     WHERE id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",11
"
### Error querying database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/cglib_lazy_error/Person.xml
### The error may involve org.apache.ibatis.submitted.cglib_lazy_error.PersonMapper.selectByStringId
### The error occurred while executing a query
### SQL: SELECT           Person.id AS Person_id,     Person.firstName AS Person_firstName,     Person.lastName AS Person_lastName,     Person.parent AS Person_parent         FROM Person     WHERE id = 1
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsInteger
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsPrimitiveLong
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsPrimitiveInteger
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsLong
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsVoid
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsBoolean
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/dml_return_types/Mapper.xml
### The error may involve org.apache.ibatis.submitted.dml_return_types.Mapper.updateReturnsPrimitiveBoolean
### The error occurred while executing an update
### SQL: update users set name = ? where id = ?
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
"
### Error updating database.  Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException
### The error may exist in org/apache/ibatis/submitted/timestamp_with_timezone/Mapper.java (best guess)
### The error may involve org.apache.ibatis.submitted.timestamp_with_timezone.Mapper.insertOffsetDateTime
### The error occurred while executing an update
### SQL: insert into records (id, odt) values (?, ?)
### Cause: org.apache.ibatis.executor.ExecutorException: Error preparing statement.  Cause: java.lang.NullPointerException",1
